table_name,pct_indirect_ids,avg_unique_values,max_unique_values,std_unique_values,pct_datetime,pct_string,avg_indirect_id_unique_values,max_indirect_id_unique_values,std_indirect_id_unique_values,row_count,cap_row_count,r_iids_categorical,avg_iids_categorical_unique_values,PRIVACY_Minimum row count,PRIVACY_Check distance distributions between real and synthetic,PRIVACY_Membership inference,PRIVACY_Risky row counts,PRIVACY_Row memorization,PRIVACY_Attribute inference,PRIVACY_No new categorical values,PRIVACY_Minimum row count_PASS,PRIVACY_Check distance distributions between real and synthetic_PASS,PRIVACY_Membership inference_PASS,PRIVACY_Risky row counts_PASS,PRIVACY_Row memorization_PASS,PRIVACY_Attribute inference_PASS,PRIVACY_No new categorical values_PASS,type,epochs,learning_rate,batch_size,num_equivalence_classes,avg_equivalence_class_size,median_equivalence_class_size,std_equivalence_class_size,num_small_equivalence_classes,avg_uniqueness_ratio,uniqueness_ratio_small_classes,ec_entropy,num_rows_in_small_equivalence_classes
healthcare_dataset,0.9166666666666666,153.54545454545453,751,215.1774589564976,0.08333333333333333,0.16666666666666666,153.54545454545453,751,215.1774589564976,100000,100000,0.25,6.333333333333333,100000,0.4800469242076318,0.41665344592172754,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltCopulaGAN,100,0.0002,50000,5000,1.0,1.0,0.0,5000,,,0.0,5000
healthcare_dataset,0.9166666666666666,153.54545454545453,751,215.1774589564976,0.08333333333333333,0.16666666666666666,153.54545454545453,751,215.1774589564976,100000,100000,0.25,6.333333333333333,100000,0.5263074586943746,0.49997608597770576,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltTVAE,100,0.0002,50000,5000,1.0,1.0,0.0,5000,,,0.0,5000
applications,0.45454545454545453,633.5,5039,1496.597290522738,0.0,0.45454545454545453,247.2,980,377.38118660049815,25000,25000,0.2727272727272727,5.666666666666667,25000,0.6724580888324762,0.4990643274853801,9,0.0,4.210526315789474e-05,0,True,True,True,True,True,True,True,SubsaltCopulaGAN,100,0.0002,50000,2953,1.6931933626820184,1.0,1.477935412962346,2801,-inf,-inf,1.0954990480287377,3979
credit_card_sample,0.35714285714285715,681.7692307692307,3667,1070.9121312691384,0.0,0.14285714285714285,367.0,1507,582.1480911245866,5000,5000,0.14285714285714285,2.5,5000,0.3680886879596221,0.47073724202829775,0,0.0,0.0002105263157894737,0,True,True,True,True,True,True,True,SubsaltTVAE,100,0.0002,50000,2246,2.226179875333927,2.0,1.226126248932334,2139,-inf,-inf,1.3617020073007542,4376
applications,0.45454545454545453,633.5,5039,1496.597290522738,0.0,0.45454545454545453,247.2,980,377.38118660049815,25000,25000,0.2727272727272727,5.666666666666667,25000,0.689127542924794,0.5019144170771582,6,0.0,4.210526315789474e-05,0,True,True,True,True,True,True,True,SubsaltCTGAN,100,0.0002,50000,2953,1.6931933626820184,1.0,1.477935412962346,2801,-inf,-inf,1.0954990480287377,3979
applications,0.45454545454545453,633.5,5039,1496.597290522738,0.0,0.45454545454545453,247.2,980,377.38118660049815,25000,25000,0.2727272727272727,5.666666666666667,25000,0.40947053982872517,0.4741966732107699,5,0.0,4.210526315789474e-05,0,True,True,True,True,True,True,True,SubsaltCTGAN,100,0.0002,50000,2953,1.6931933626820184,1.0,1.477935412962346,2801,-inf,-inf,1.0954990480287377,3979
applications,0.45454545454545453,633.5,5039,1496.597290522738,0.0,0.45454545454545453,247.2,980,377.38118660049815,25000,25000,0.2727272727272727,5.666666666666667,25000,0.5417991890790607,0.4612257643093421,3,0.0,4.210526315789474e-05,0,True,True,True,True,True,True,True,SubsaltCopulaGAN,100,0.0002,50000,2953,1.6931933626820184,1.0,1.477935412962346,2801,-inf,-inf,1.0954990480287377,3979
credit_card_sample,0.35714285714285715,681.7692307692307,3667,1070.9121312691384,0.0,0.14285714285714285,367.0,1507,582.1480911245866,5000,5000,0.14285714285714285,2.5,5000,0.2880492256734393,0.5818614177931315,0,0.0,0.0002105263157894737,0,True,True,False,True,True,True,True,SubsaltCTGAN,100,0.0002,50000,2246,2.226179875333927,2.0,1.226126248932334,2139,-inf,-inf,1.3617020073007542,4376
credit_card_sample,0.35714285714285715,681.7692307692307,3667,1070.9121312691384,0.0,0.14285714285714285,367.0,1507,582.1480911245866,5000,5000,0.14285714285714285,2.5,5000,0.6765070260562926,0.4989121303109559,0,0.0,0.0002105263157894737,0,True,True,True,True,True,True,True,SubsaltCopulaGAN,100,0.0002,50000,2246,2.226179875333927,2.0,1.226126248932334,2139,-inf,-inf,1.3617020073007542,4376
healthcare_dataset,0.125,15105.466666666667,218133,54278.89303816806,0.0625,0.25,781.0,1461,680.0,1000000,400000,0.0,-1.0,727598,0.26060231359191116,0.5027937512937201,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltTVAE,100,0.0002,50000,625,8.0,8.0,2.6716699857618105,58,0.0,0.0,2.3891956962246814,200
healthcare_dataset,0.9333333333333333,603.5,5551,1426.6751932878265,0.06666666666666667,0.2,603.5,5551,1426.6751932878265,1000000,400000,0.26666666666666666,1392.5,727599,0.3010659964975714,0.5162696248983053,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltCTGAN,100,0.0002,50000,5000,1.0,1.0,0.0,5000,,,0.0,5000
healthcare_dataset,0.125,15105.466666666667,218133,54278.89303816806,0.0625,0.25,781.0,1461,680.0,1000000,400000,0.0,-1.0,727598,0.31240431180784944,0.49739502072710046,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltCTGAN,100,0.0002,50000,625,8.0,8.0,2.6716699857618105,58,0.0,0.0,2.3891956962246814,200
healthcare_dataset,0.125,15105.466666666667,218133,54278.89303816806,0.0625,0.25,781.0,1461,680.0,1000000,400000,0.0,-1.0,727598,0.4073104365923004,0.5,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltCopulaGAN,100,0.0002,50000,625,8.0,8.0,2.6716699857618105,58,0.0,0.0,2.3891956962246814,200
healthcare_dataset,0.9333333333333333,603.5,5551,1426.6751932878265,0.06666666666666667,0.2,603.5,5551,1426.6751932878265,1000000,400000,0.26666666666666666,1392.5,727599,0.44321253144000516,0.5298443414216426,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltCopulaGAN,100,0.0002,50000,5000,1.0,1.0,0.0,5000,,,0.0,5000
healthcare_dataset,0.9333333333333333,603.5,5551,1426.6751932878265,0.06666666666666667,0.2,603.5,5551,1426.6751932878265,1000000,400000,0.26666666666666666,1392.5,727599,0.4996006063421442,0.5025270474484784,0,0.0,0.0,0,True,True,True,True,True,True,True,SubsaltTVAE,100,0.0002,50000,5000,1.0,1.0,0.0,5000,,,0.0,5000
